from,to,kind,evidence,confidence
apps/server/src/core/connectors/connector-credentials.service.ts,model:connectorStatus,reads-model,connectorStatus.findUnique(),high
apps/server/src/core/connectors/connector-credentials.service.ts,model:connectorStatus,reads-model,connectorStatus.findUnique(),high
apps/server/src/core/connectors/connector-credentials.service.ts,model:connectorStatus,writes-model,connectorStatus.upsert(),high
apps/server/src/core/connectors/connector-credentials.service.ts,model:business,reads-model,business.findUnique(),high
apps/server/src/core/connectors/connector-health-monitor.service.spec.ts,vitest,imports-external,vitest,high
apps/server/src/core/connectors/connector-health-monitor.service.spec.ts,apps/server/src/core/connectors/connector-health-monitor.service.ts,imports,./connector-health-monitor.service,high
apps/server/src/core/connectors/connector-health-monitor.service.spec.ts,model:connectorStatus,reads-model,connectorStatus.findMany(),high
apps/server/src/core/connectors/connector-health-monitor.service.spec.ts,model:connectorStatus,reads-model,connectorStatus.findMany(),high
apps/server/src/core/connectors/connector-health-monitor.service.spec.ts,model:connectorStatus,reads-model,connectorStatus.findMany(),high
apps/server/src/core/connectors/connector-health-monitor.service.spec.ts,model:connectorStatus,reads-model,connectorStatus.findMany(),high
apps/server/src/core/connectors/connector-health-monitor.service.ts,@nestjs/common,imports-external,@nestjs/common,high
apps/server/src/core/connectors/connector-health-monitor.service.ts,apps/server/src/core/prisma/prisma.service.ts,imports,../prisma/prisma.service,high
apps/server/src/core/connectors/connector-health-monitor.service.ts,apps/server/src/core/connectors/connector-registry.service.ts,imports,./connector-registry.service,high
apps/server/src/core/connectors/connector-health-monitor.service.ts,apps/server/src/core/connectors/connector-activity.service.ts,imports,./connector-activity.service,high
apps/server/src/core/connectors/connector-health-monitor.service.ts,apps/server/src/modules/notifications/notifications.service.ts,imports,../../modules/notifications/notifications.service,high
apps/server/src/core/connectors/connector-health-monitor.service.ts,apps/server/src/core/connectors/connector.interface.ts,imports,./connector.interface,high
apps/server/src/core/connectors/connector-health-monitor.service.ts,apps/server/src/core/scheduling/safe-interval.ts,imports,../scheduling/safe-interval,high
apps/server/src/core/connectors/connector-health-monitor.service.ts,apps/server/src/core/prisma/prisma.service.ts,injects,PrismaService,high
apps/server/src/core/connectors/connector-health-monitor.service.ts,apps/server/src/core/connectors/connector-registry.service.ts,injects,ConnectorRegistryService,high
apps/server/src/core/connectors/connector-health-monitor.service.ts,apps/server/src/core/connectors/connector-activity.service.ts,injects,ConnectorActivityService,high
apps/server/src/core/connectors/connector-health-monitor.service.ts,apps/server/src/modules/notifications/notifications.service.ts,injects,NotificationsService,high
apps/server/src/core/connectors/connector-health-monitor.service.ts,model:connectorStatus,reads-model,connectorStatus.findMany(),high
apps/server/src/core/connectors/connector-health-monitor.service.ts,model:connectorStatus,reads-model,connectorStatus.findMany(),high
apps/server/src/core/connectors/connector-health-monitor.service.ts,model:connectorStatus,writes-model,connectorStatus.upsert(),high
apps/server/src/core/connectors/connector-health-monitor.service.ts,model:notification,reads-model,notification.findFirst(),high
apps/server/src/core/connectors/connector-health-monitor.service.ts,model:connectorStatus,reads-model,connectorStatus.findMany(),high
apps/server/src/core/connectors/connector-initializer.service.ts,@nestjs/common,imports-external,@nestjs/common,high
apps/server/src/core/connectors/connector-initializer.service.ts,apps/server/src/core/connectors/connector-registry.service.ts,imports,./connector-registry.service,high
apps/server/src/core/connectors/connector-initializer.service.ts,apps/server/src/core/connectors/connector-registry.service.ts,injects,ConnectorRegistryService,high
apps/server/src/core/connectors/connector-initializer.service.ts,apps/server/src/core/connectors/implementations/gmail.connector.ts,injects,GmailConnector,high
apps/server/src/core/connectors/connector-initializer.service.ts,apps/server/src/core/connectors/implementations/google-calendar.connector.ts,injects,GoogleCalendarConnector,high
apps/server/src/core/connectors/connector-initializer.service.ts,apps/server/src/core/connectors/implementations/google-drive.connector.ts,injects,GoogleDriveConnector,high
apps/server/src/core/connectors/connector-initializer.service.ts,apps/server/src/core/connectors/implementations/google-forms.connector.ts,injects,GoogleFormsConnector,high
apps/server/src/core/connectors/connector-initializer.service.ts,apps/server/src/core/connectors/implementations/google-contacts.connector.ts,injects,GoogleContactsConnector,high
apps/server/src/core/connectors/connector-initializer.service.ts,apps/server/src/core/connectors/implementations/outlook-contacts.connector.ts,injects,OutlookContactsConnector,high
apps/server/src/core/connectors/connector-initializer.service.ts,apps/server/src/core/connectors/implementations/google-business-profile.connector.ts,injects,GoogleBusinessProfileConnector,high
apps/server/src/core/connectors/connector-initializer.service.ts,apps/server/src/core/connectors/implementations/whatsapp.connector.ts,injects,WhatsAppConnector,high
apps/server/src/core/connectors/connector-initializer.service.ts,apps/server/src/core/connectors/implementations/meta-social.connector.ts,injects,MetaSocialConnector,high
apps/server/src/core/connectors/connector-initializer.service.ts,apps/server/src/core/connectors/implementations/paypal.connector.ts,injects,PayPalConnector,high
apps/server/src/core/connectors/connector-initializer.service.ts,apps/server/src/core/connectors/implementations/wipay.connector.ts,injects,WiPayConnector,high
apps/server/src/core/connectors/connector-initializer.service.ts,apps/server/src/core/connectors/implementations/stripe.connector.ts,injects,StripeConnector,high
apps/server/src/core/connectors/connector-initializer.service.ts,apps/server/src/core/connectors/implementations/quickbooks.connector.ts,injects,QuickbooksConnector,high
apps/server/src/core/connectors/connector-initializer.service.ts,apps/server/src/core/connectors/implementations/xero.connector.ts,injects,XeroConnector,high
apps/server/src/core/connectors/connector-initializer.service.ts,apps/server/src/core/connectors/implementations/mailchimp.connector.ts,injects,MailchimpConnector,high
apps/server/src/core/connectors/connector-initializer.service.ts,apps/server/src/core/connectors/implementations/klaviyo.connector.ts,injects,KlaviyoConnector,high
apps/server/src/core/connectors/connector-initializer.service.ts,apps/server/src/core/connectors/implementations/linkedin.connector.ts,injects,LinkedInConnector,high
apps/server/src/core/connectors/connector-initializer.service.ts,apps/server/src/core/connectors/implementations/tiktok.connector.ts,injects,TikTokConnector,high
apps/server/src/core/connectors/connector-initializer.service.ts,apps/server/src/core/connectors/implementations/twitter.connector.ts,injects,TwitterConnector,high
apps/server/src/core/connectors/connector-initializer.service.ts,apps/server/src/core/connectors/implementations/typeform.connector.ts,injects,TypeformConnector,high
apps/server/src/core/connectors/connector-initializer.service.ts,apps/server/src/core/connectors/implementations/jotform.connector.ts,injects,JotformConnector,high
apps/server/src/core/connectors/connector-initializer.service.ts,apps/server/src/core/connectors/implementations/webhook-form.connector.ts,injects,WebhookFormConnector,high
apps/server/src/core/connectors/connector-registry.service.ts,@nestjs/common,imports-external,@nestjs/common,high
apps/server/src/core/connectors/connector-registry.service.ts,@nestjs/event-emitter,imports-external,@nestjs/event-emitter,high
apps/server/src/core/connectors/connector-registry.service.ts,apps/server/src/core/prisma/prisma.service.ts,imports,../prisma/prisma.service,high
apps/server/src/core/connectors/connector-registry.service.ts,apps/server/src/core/connectors/connector.interface.ts,imports,./connector.interface,high
apps/server/src/core/connectors/connector-registry.service.ts,apps/server/src/core/prisma/prisma.service.ts,injects,PrismaService,high
apps/server/src/core/connectors/connector-registry.service.ts,connector.synced,emits,connector.synced,high
apps/server/src/core/connectors/connector-registry.service.ts,connector.error,emits,connector.error,high
apps/server/src/core/connectors/connector-registry.service.ts,connector.disconnected,emits,connector.disconnected,high
apps/server/src/core/connectors/connector-registry.service.ts,connector.connected,emits,connector.connected,high
apps/server/src/core/connectors/connector-registry.service.ts,connector.tested,emits,connector.tested,high
apps/server/src/core/connectors/connector-registry.service.ts,connector.smoke_tested,emits,connector.smoke_tested,high
apps/server/src/core/connectors/connector-registry.service.ts,model:connectorStatus,reads-model,connectorStatus.findMany(),high
apps/server/src/core/connectors/connector-registry.service.ts,model:connectorStatus,writes-model,connectorStatus.upsert(),high
apps/server/src/core/connectors/connector-sync-modes.spec.ts,vitest,imports-external,vitest,high
apps/server/src/core/connectors/connector-sync-modes.spec.ts,apps/server/src/core/connectors/connector-sync-modes.ts,imports,./connector-sync-modes,high
apps/server/src/core/connectors/connector-sync-modes.ts,apps/server/src/core/connectors/connector.interface.ts,imports,./connector.interface,high
apps/server/src/core/connectors/connector-sync-not-implemented.spec.ts,vitest,imports-external,vitest,high
apps/server/src/core/connectors/connector-sync-not-implemented.spec.ts,apps/server/src/core/connectors/implementations/stripe.connector.ts,imports,./implementations/stripe.connector,high
apps/server/src/core/connectors/connector-sync-not-implemented.spec.ts,apps/server/src/core/connectors/implementations/paypal.connector.ts,imports,./implementations/paypal.connector,high
apps/server/src/core/connectors/connector-sync-not-implemented.spec.ts,apps/server/src/core/connectors/implementations/wipay.connector.ts,imports,./implementations/wipay.connector,high
apps/server/src/core/connectors/connector-sync-not-implemented.spec.ts,apps/server/src/core/connectors/implementations/quickbooks.connector.ts,imports,./implementations/quickbooks.connector,high
apps/server/src/core/connectors/connector-sync-not-implemented.spec.ts,apps/server/src/core/connectors/implementations/xero.connector.ts,imports,./implementations/xero.connector,high
apps/server/src/core/connectors/connector-sync-not-implemented.spec.ts,apps/server/src/core/connectors/implementations/mailchimp.connector.ts,imports,./implementations/mailchimp.connector,high
apps/server/src/core/connectors/connector-sync-not-implemented.spec.ts,apps/server/src/core/connectors/implementations/klaviyo.connector.ts,imports,./implementations/klaviyo.connector,high
apps/server/src/core/connectors/connector-sync-not-implemented.spec.ts,apps/server/src/core/connectors/implementations/google-drive.connector.ts,imports,./implementations/google-drive.connector,high
apps/server/src/core/connectors/connector-sync-not-implemented.spec.ts,apps/server/src/core/connectors/implementations/google-contacts.connector.ts,imports,./implementations/google-contacts.connector,high
apps/server/src/core/connectors/connector-sync-not-implemented.spec.ts,apps/server/src/core/connectors/implementations/google-calendar.connector.ts,imports,./implementations/google-calendar.connector,high
apps/server/src/core/connectors/connector-sync-not-implemented.spec.ts,apps/server/src/core/connectors/implementations/google-business-profile.connector.ts,imports,./implementations/google-business-profile.connector,high
apps/server/src/core/connectors/connector-sync-not-implemented.spec.ts,apps/server/src/core/connectors/implementations/outlook-contacts.connector.ts,imports,./implementations/outlook-contacts.connector,high
apps/server/src/core/connectors/connector-sync-not-implemented.spec.ts,apps/server/src/core/connectors/implementations/whatsapp.connector.ts,imports,./implementations/whatsapp.connector,high
